transaction_id,seller_id,transaction_date,month,gmv,commission_rate,commission_amount,shipping_fee,refund_amount,discrepancy_amount,net_payout,status,payment_method
TXN0001849,SLR00014,2024-11-17,2024-11,4590.12,0.12,550.81,60,0.0,0.0,3979.31,Processed,NEFT
TXN0001850,SLR00064,2024-11-29,2024-11,400.71,0.12,48.09,60,0.0,0.0,292.62,Processed,NEFT
TXN0001851,SLR00047,2024-12-10,2024-12,3322.27,0.12,398.67,0,0.0,0.0,2923.6,Processed,NEFT
TXN0001852,SLR00029,2024-10-17,2024-10,581.12,0.15,87.17,40,0.0,0.0,453.95,Processed,UPI
TXN0001853,SLR00076,2024-12-18,2024-12,5351.39,0.15,802.71,80,0.0,0.0,4468.68,Processed,UPI
TXN0001854,SLR00036,2024-10-12,2024-10,1830.11,0.15,274.52,0,0.0,0.0,1555.59,Processed,NEFT
TXN0001855,SLR00099,2024-10-09,2024-10,446.19,0.1,44.62,80,0.0,0.0,321.57,Processed,UPI
TXN0001856,SLR00052,2024-11-09,2024-11,756.59,0.15,113.49,60,0.0,0.0,583.1,Processed,UPI
TXN0001857,SLR00076,2024-11-20,2024-11,2575.94,0.15,386.39,0,0.0,0.0,2189.55,Processed,IMPS
TXN0001858,SLR00007,2024-12-31,2024-12,602.46,0.1,60.25,0,0.0,0.0,542.21,Pending,IMPS
TXN0001859,SLR00029,2024-12-01,2024-12,1126.15,0.15,168.92,40,0.0,0.0,917.23,Processed,UPI
TXN0001860,SLR00011,2024-12-07,2024-12,592.57,0.1,59.26,0,483.23,0.0,50.08,Processed,RTGS
TXN0001861,SLR00033,2024-11-22,2024-11,9053.81,0.1,905.38,100,0.0,0.0,8048.43,Processed,NEFT
TXN0001862,SLR00006,2024-11-22,2024-11,11128.74,0.12,1335.45,60,0.0,0.0,9733.29,Processed,NEFT
TXN0001863,SLR00111,2024-12-13,2024-12,6347.07,0.12,761.65,40,0.0,0.0,5545.42,Processed,IMPS
TXN0001864,SLR00079,2024-10-10,2024-10,944.59,0.12,113.35,0,0.0,0.0,831.24,Processed,NEFT
TXN0001865,SLR00032,2024-10-17,2024-10,676.34,0.12,81.16,60,0.0,0.0,535.18,Processed,UPI
TXN0001866,SLR00051,2024-11-10,2024-11,430.52,0.08,34.44,40,0.0,0.0,356.08,Processed,RTGS
TXN0001867,SLR00075,2024-12-22,2024-12,6924.81,0.15,1038.72,0,0.0,0.0,5886.09,Processed,UPI
TXN0001868,SLR00058,2024-10-10,2024-10,3350.51,0.12,402.06,40,0.0,0.0,2908.45,Processed,NEFT
TXN0001869,SLR00087,2024-11-27,2024-11,3549.33,0.15,532.4,80,0.0,0.0,2936.93,Processed,NEFT
TXN0001870,SLR00026,2024-11-29,2024-11,812.48,0.15,121.87,0,0.0,0.0,690.61,Processed,NEFT
TXN0001871,SLR00098,2024-12-27,2024-12,133.02,0.15,19.95,40,0.0,-37.86,35.21,Discrepancy,NEFT
TXN0001872,SLR00046,2024-12-06,2024-12,175.29,0.15,26.29,100,0.0,0.0,49.0,Processed,IMPS
TXN0001873,SLR00098,2024-11-14,2024-11,1175.16,0.15,176.27,0,0.0,0.0,998.89,Processed,IMPS
TXN0001874,SLR00029,2024-10-17,2024-10,585.69,0.15,87.85,80,0.0,0.0,417.84,Processed,NEFT
TXN0001875,SLR00004,2024-12-10,2024-12,510.18,0.15,76.53,40,0.0,0.0,393.65,Processed,IMPS
TXN0001876,SLR00081,2024-12-21,2024-12,1659.34,0.08,132.75,0,0.0,0.0,1526.59,Processed,IMPS
TXN0001877,SLR00099,2024-12-15,2024-12,3701.12,0.1,370.11,0,0.0,0.0,3331.01,Processed,IMPS
TXN0001878,SLR00013,2024-10-24,2024-10,472.73,0.15,70.91,0,0.0,0.0,401.82,Processed,UPI
TXN0001879,SLR00105,2024-10-17,2024-10,228.9,0.08,18.31,0,0.0,0.0,210.59,Processed,IMPS
TXN0001880,SLR00039,2024-11-25,2024-11,486.4,0.15,72.96,0,479.22,0.0,-65.78,On Hold,IMPS
TXN0001881,SLR00015,2024-12-04,2024-12,313.33,0.12,37.6,40,0.0,0.0,235.73,Processed,IMPS
TXN0001882,SLR00119,2024-10-08,2024-10,2233.67,0.08,178.69,0,0.0,0.0,2054.98,Processed,NEFT
TXN0001883,SLR00029,2024-10-16,2024-10,1091.24,0.15,163.69,60,0.0,0.0,867.55,Processed,IMPS
TXN0001884,SLR00029,2024-12-06,2024-12,10473.33,0.15,1571.0,80,0.0,0.0,8822.33,Processed,IMPS
TXN0001885,SLR00075,2024-10-20,2024-10,2648.16,0.15,397.22,80,0.0,0.0,2170.94,Pending,IMPS
TXN0001886,SLR00116,2024-11-08,2024-11,9668.49,0.08,773.48,60,0.0,0.0,8835.01,Processed,IMPS
TXN0001887,SLR00032,2024-10-22,2024-10,203.44,0.12,24.41,100,0.0,0.0,79.03,Processed,RTGS
TXN0001888,SLR00002,2024-10-21,2024-10,22.12,0.08,1.77,0,0.0,0.0,20.35,Processed,IMPS
TXN0001889,SLR00047,2024-11-11,2024-11,1467.9,0.12,176.15,0,0.0,0.0,1291.75,Processed,NEFT
TXN0001890,SLR00078,2024-12-30,2024-12,1271.39,0.1,127.14,0,0.0,0.0,1144.25,Processed,IMPS
TXN0001891,SLR00084,2024-10-29,2024-10,946.39,0.1,94.64,80,0.0,0.0,771.75,Processed,NEFT
TXN0001892,SLR00022,2024-11-14,2024-11,1230.23,0.12,147.63,80,0.0,0.0,1002.6,Processed,UPI
TXN0001893,SLR00075,2024-12-06,2024-12,284.62,0.15,42.69,60,0.0,0.0,181.93,Processed,NEFT
TXN0001894,SLR00027,2024-11-06,2024-11,2155.58,0.12,258.67,40,0.0,0.0,1856.91,Processed,RTGS
TXN0001895,SLR00067,2024-10-11,2024-10,2652.96,0.12,318.36,60,0.0,0.0,2274.6,Processed,NEFT
TXN0001896,SLR00081,2024-11-02,2024-11,259.9,0.08,20.79,0,0.0,0.0,239.11,Processed,NEFT
TXN0001897,SLR00108,2024-10-26,2024-10,717.4,0.15,107.61,40,0.0,0.0,569.79,Processed,NEFT
TXN0001898,SLR00056,2024-12-21,2024-12,772.6,0.08,61.81,60,0.0,0.0,650.79,Processed,IMPS
TXN0001899,SLR00092,2024-12-10,2024-12,490.3,0.15,73.54,0,0.0,0.0,416.76,Processed,IMPS
TXN0001900,SLR00093,2024-11-05,2024-11,272.23,0.15,40.83,0,0.0,0.0,231.4,Processed,UPI
TXN0001901,SLR00021,2024-10-17,2024-10,1113.21,0.15,166.98,80,0.0,0.0,866.23,Processed,NEFT
TXN0001902,SLR00047,2024-12-20,2024-12,1499.62,0.12,179.95,60,1020.13,0.0,239.54,Processed,NEFT
TXN0001903,SLR00080,2024-11-08,2024-11,527.31,0.12,63.28,40,0.0,0.0,424.03,Processed,NEFT
TXN0001904,SLR00101,2024-12-18,2024-12,296.21,0.1,29.62,40,0.0,0.0,226.59,Processed,IMPS
TXN0001905,SLR00059,2024-12-08,2024-12,1794.84,0.1,179.48,100,0.0,0.0,1515.36,Processed,NEFT
TXN0001906,SLR00084,2024-10-12,2024-10,436.69,0.1,43.67,40,0.0,0.0,353.02,Processed,IMPS
TXN0001907,SLR00006,2024-12-04,2024-12,756.69,0.12,90.8,0,0.0,0.0,665.89,Processed,IMPS
TXN0001908,SLR00019,2024-12-22,2024-12,649.83,0.15,97.47,40,0.0,0.0,512.36,Processed,UPI
TXN0001909,SLR00057,2024-10-22,2024-10,4889.52,0.1,488.95,60,0.0,0.0,4340.57,Pending,UPI
TXN0001910,SLR00069,2024-12-15,2024-12,461.41,0.1,46.14,0,0.0,0.0,415.27,Processed,RTGS
TXN0001911,SLR00003,2024-12-14,2024-12,8696.12,0.15,1304.42,40,0.0,0.0,7351.7,Processed,UPI
TXN0001912,SLR00001,2024-10-20,2024-10,2704.74,0.12,324.57,40,0.0,0.0,2340.17,Processed,UPI
TXN0001913,SLR00058,2024-10-22,2024-10,9750.54,0.12,1170.06,40,0.0,0.0,8540.48,Processed,RTGS
TXN0001914,SLR00038,2024-12-24,2024-12,2434.67,0.1,243.47,40,1733.07,0.0,418.13,Processed,UPI
TXN0001915,SLR00015,2024-12-19,2024-12,841.13,0.12,100.94,60,0.0,0.0,680.19,Processed,NEFT
TXN0001916,SLR00034,2024-12-17,2024-12,364.73,0.08,29.18,100,0.0,0.0,235.55,Processed,UPI
TXN0001917,SLR00061,2024-11-13,2024-11,715.88,0.12,85.91,100,0.0,0.0,529.97,Processed,UPI
TXN0001918,SLR00035,2024-12-12,2024-12,6533.76,0.08,522.7,60,0.0,0.0,5951.06,Processed,IMPS
TXN0001919,SLR00064,2024-10-06,2024-10,1035.33,0.12,124.24,60,0.0,0.0,851.09,Processed,NEFT
TXN0001920,SLR00113,2024-10-04,2024-10,2423.83,0.08,193.91,80,0.0,0.0,2149.92,Processed,NEFT
TXN0001921,SLR00025,2024-10-11,2024-10,1405.81,0.15,210.87,80,0.0,0.0,1114.94,Processed,NEFT
TXN0001922,SLR00024,2024-10-06,2024-10,1479.7,0.12,177.56,80,0.0,0.0,1222.14,Processed,UPI
TXN0001923,SLR00012,2024-12-22,2024-12,1549.66,0.08,123.97,0,0.0,0.0,1425.69,Processed,NEFT
TXN0001924,SLR00018,2024-12-13,2024-12,1987.06,0.15,298.06,0,1178.22,0.0,510.78,Processed,IMPS
TXN0001925,SLR00015,2024-11-03,2024-11,412.84,0.12,49.54,100,0.0,0.0,263.3,Processed,RTGS
TXN0001926,SLR00108,2024-12-23,2024-12,788.49,0.15,118.27,100,0.0,0.0,570.22,Processed,IMPS
TXN0001927,SLR00080,2024-10-27,2024-10,1589.5,0.12,190.74,60,0.0,0.0,1338.76,Processed,UPI
TXN0001928,SLR00027,2024-12-13,2024-12,1334.33,0.12,160.12,100,0.0,0.0,1074.21,Processed,UPI
TXN0001929,SLR00072,2024-11-23,2024-11,630.53,0.12,75.66,80,0.0,0.0,474.87,Processed,UPI
TXN0001930,SLR00060,2024-12-19,2024-12,1807.9,0.12,216.95,60,0.0,0.0,1530.95,Processed,NEFT
TXN0001931,SLR00046,2024-12-21,2024-12,434.69,0.15,65.2,40,0.0,0.0,329.49,Processed,NEFT
TXN0001932,SLR00089,2024-10-04,2024-10,252.75,0.08,20.22,60,0.0,0.0,172.53,Processed,UPI
TXN0001933,SLR00017,2024-12-03,2024-12,1562.41,0.12,187.49,60,0.0,0.0,1314.92,Processed,IMPS
TXN0001934,SLR00093,2024-12-20,2024-12,260.29,0.15,39.04,100,0.0,0.0,121.25,Processed,IMPS
TXN0001935,SLR00053,2024-12-09,2024-12,1534.79,0.08,122.78,40,0.0,0.0,1372.01,Processed,IMPS
TXN0001936,SLR00008,2024-11-07,2024-11,105.04,0.08,8.4,80,0.0,0.0,16.64,Processed,NEFT
TXN0001937,SLR00079,2024-12-22,2024-12,459.44,0.12,55.13,80,0.0,0.0,324.31,Processed,NEFT
TXN0001938,SLR00027,2024-11-08,2024-11,740.19,0.12,88.82,0,0.0,0.0,651.37,Processed,IMPS
TXN0001939,SLR00046,2024-12-01,2024-12,159.5,0.15,23.92,0,0.0,0.0,135.58,Processed,NEFT
TXN0001940,SLR00050,2024-11-01,2024-11,701.2,0.12,84.14,60,456.33,0.0,100.73,Processed,IMPS
TXN0001941,SLR00116,2024-12-27,2024-12,4546.09,0.08,363.69,0,0.0,0.0,4182.4,Processed,NEFT
TXN0001942,SLR00071,2024-11-21,2024-11,238.8,0.15,35.82,60,0.0,0.0,142.98,Processed,NEFT
TXN0001943,SLR00003,2024-11-08,2024-11,724.55,0.15,108.68,0,544.43,0.0,71.44,Processed,UPI
TXN0001944,SLR00093,2024-11-28,2024-11,8460.59,0.15,1269.09,40,0.0,0.0,7151.5,Processed,RTGS
TXN0001945,SLR00064,2024-10-10,2024-10,306.67,0.12,36.8,0,0.0,0.0,269.87,Processed,NEFT
TXN0001946,SLR00044,2024-12-28,2024-12,5864.47,0.08,469.16,0,0.0,0.0,5395.31,Processed,UPI
TXN0001947,SLR00053,2024-10-08,2024-10,784.62,0.08,62.77,0,0.0,0.0,721.85,Processed,NEFT
TXN0001948,SLR00024,2024-10-21,2024-10,1239.29,0.12,148.71,100,0.0,0.0,990.58,Processed,IMPS
TXN0001949,SLR00060,2024-11-26,2024-11,5165.61,0.12,619.87,40,0.0,0.0,4505.74,Processed,IMPS
TXN0001950,SLR00003,2024-11-23,2024-11,612.7,0.15,91.9,100,0.0,0.0,420.8,Processed,IMPS
TXN0001951,SLR00020,2024-12-01,2024-12,2338.42,0.12,280.61,100,0.0,0.0,1957.81,Processed,NEFT
TXN0001952,SLR00046,2024-11-29,2024-11,3170.09,0.15,475.51,100,2287.92,0.0,306.66,Processed,IMPS
TXN0001953,SLR00015,2024-10-27,2024-10,502.21,0.12,60.27,40,0.0,0.0,401.94,Processed,IMPS
TXN0001954,SLR00025,2024-11-13,2024-11,439.78,0.15,65.97,80,304.29,0.0,-10.48,On Hold,RTGS
TXN0001955,SLR00094,2024-12-17,2024-12,833.54,0.15,125.03,0,0.0,0.0,708.51,Processed,NEFT
TXN0001956,SLR00078,2024-10-19,2024-10,865.43,0.1,86.54,0,0.0,0.0,778.89,Processed,RTGS
TXN0001957,SLR00071,2024-11-10,2024-11,300.44,0.15,45.07,80,0.0,0.0,175.37,Processed,UPI
TXN0001958,SLR00017,2024-12-31,2024-12,507.8,0.12,60.94,0,0.0,0.0,446.86,Processed,NEFT
TXN0001959,SLR00108,2024-11-10,2024-11,17.11,0.15,2.57,100,0.0,0.0,-85.46,On Hold,NEFT
TXN0001960,SLR00084,2024-11-14,2024-11,734.27,0.1,73.43,60,0.0,0.0,600.84,Processed,NEFT
TXN0001961,SLR00100,2024-11-21,2024-11,3207.58,0.12,384.91,40,0.0,0.0,2782.67,Processed,IMPS
TXN0001962,SLR00009,2024-10-17,2024-10,148.41,0.15,22.26,0,0.0,0.0,126.15,Processed,IMPS
TXN0001963,SLR00038,2024-11-17,2024-11,629.06,0.1,62.91,60,0.0,0.0,506.15,Processed,IMPS
TXN0001964,SLR00048,2024-12-05,2024-12,20553.76,0.15,3083.06,60,0.0,0.0,17410.7,Processed,IMPS
TXN0001965,SLR00060,2024-12-11,2024-12,1067.34,0.12,128.08,60,0.0,0.0,879.26,Processed,IMPS
TXN0001966,SLR00063,2024-10-14,2024-10,5586.75,0.15,838.01,40,3157.39,0.0,1551.35,Processed,UPI
TXN0001967,SLR00086,2024-11-10,2024-11,325.61,0.12,39.07,0,171.57,0.0,114.97,Pending,IMPS
TXN0001968,SLR00118,2024-10-31,2024-10,1879.16,0.12,225.5,40,0.0,0.0,1613.66,Processed,IMPS
TXN0001969,SLR00117,2024-11-29,2024-11,265.43,0.15,39.81,40,0.0,0.0,185.62,Processed,NEFT
TXN0001970,SLR00117,2024-10-16,2024-10,1774.51,0.15,266.18,0,0.0,0.0,1508.33,Processed,IMPS
TXN0001971,SLR00002,2024-11-04,2024-11,3013.02,0.08,241.04,0,0.0,0.0,2771.98,Processed,NEFT
TXN0001972,SLR00088,2024-11-27,2024-11,2266.45,0.15,339.97,40,0.0,0.0,1886.48,Processed,IMPS
TXN0001973,SLR00072,2024-11-01,2024-11,724.93,0.12,86.99,60,0.0,0.0,577.94,Processed,IMPS
TXN0001974,SLR00011,2024-10-19,2024-10,1525.26,0.1,152.53,60,0.0,0.0,1312.73,Processed,RTGS
TXN0001975,SLR00064,2024-10-13,2024-10,1542.86,0.12,185.14,0,0.0,0.0,1357.72,Processed,IMPS
TXN0001976,SLR00077,2024-10-07,2024-10,2438.62,0.15,365.79,60,2347.86,0.0,-335.03,On Hold,IMPS
TXN0001977,SLR00081,2024-11-07,2024-11,945.28,0.08,75.62,60,0.0,0.0,809.66,Processed,IMPS
TXN0001978,SLR00072,2024-11-19,2024-11,3352.18,0.12,402.26,60,0.0,0.0,2889.92,Processed,NEFT
TXN0001979,SLR00021,2024-12-18,2024-12,6133.53,0.15,920.03,60,0.0,0.0,5153.5,Processed,NEFT
TXN0001980,SLR00018,2024-11-23,2024-11,748.87,0.15,112.33,40,0.0,0.0,596.54,Processed,IMPS
TXN0001981,SLR00094,2024-11-01,2024-11,1159.48,0.15,173.92,0,0.0,0.0,985.56,Processed,NEFT
TXN0001982,SLR00064,2024-10-21,2024-10,370.27,0.12,44.43,40,0.0,0.0,285.84,Processed,IMPS
TXN0001983,SLR00082,2024-11-11,2024-11,1649.63,0.15,247.44,40,0.0,0.0,1362.19,Processed,NEFT
TXN0001984,SLR00110,2024-12-13,2024-12,1662.31,0.1,166.23,60,0.0,0.0,1436.08,Processed,RTGS
TXN0001985,SLR00111,2024-11-10,2024-11,1175.66,0.12,141.08,80,0.0,0.0,954.58,Processed,IMPS
TXN0001986,SLR00095,2024-10-25,2024-10,1287.01,0.15,193.05,40,0.0,0.0,1053.96,Processed,NEFT
TXN0001987,SLR00038,2024-10-21,2024-10,11005.95,0.1,1100.6,60,0.0,0.0,9845.35,Processed,NEFT
TXN0001988,SLR00032,2024-12-03,2024-12,34.33,0.12,4.12,80,0.0,0.0,-49.79,On Hold,NEFT
TXN0001989,SLR00011,2024-12-05,2024-12,604.26,0.1,60.43,0,0.0,197.27,741.1,Discrepancy,IMPS
TXN0001990,SLR00045,2024-11-29,2024-11,725.99,0.12,87.12,100,0.0,324.68,863.55,Discrepancy,IMPS
TXN0001991,SLR00089,2024-12-03,2024-12,6299.94,0.08,504.0,0,0.0,0.0,5795.94,Processed,NEFT
TXN0001992,SLR00033,2024-11-09,2024-11,1939.81,0.1,193.98,100,0.0,0.0,1645.83,Processed,IMPS
TXN0001993,SLR00102,2024-12-03,2024-12,1997.44,0.15,299.62,0,0.0,0.0,1697.82,Processed,NEFT
TXN0001994,SLR00041,2024-10-03,2024-10,4973.24,0.12,596.79,40,2630.02,0.0,1706.43,Processed,RTGS
TXN0001995,SLR00008,2024-10-12,2024-10,883.64,0.08,70.69,60,0.0,0.0,752.95,Processed,IMPS
TXN0001996,SLR00011,2024-11-20,2024-11,2398.96,0.1,239.9,100,0.0,0.0,2059.06,Processed,RTGS
TXN0001997,SLR00086,2024-12-04,2024-12,580.03,0.12,69.6,0,0.0,0.0,510.43,Processed,IMPS
TXN0001998,SLR00051,2024-11-28,2024-11,309.83,0.08,24.79,80,0.0,0.0,205.04,Processed,IMPS
TXN0001999,SLR00088,2024-10-31,2024-10,9442.73,0.15,1416.41,60,0.0,0.0,7966.32,Processed,UPI
TXN0002000,SLR00041,2024-10-28,2024-10,1707.59,0.12,204.91,0,0.0,0.0,1502.68,Processed,NEFT
TXN0002001,SLR00017,2024-12-14,2024-12,2377.0,0.12,285.24,40,0.0,0.0,2051.76,Processed,IMPS
TXN0002002,SLR00076,2024-11-15,2024-11,300.0,0.15,45.0,40,0.0,0.0,215.0,Processed,NEFT
TXN0002003,SLR00046,2024-10-07,2024-10,2023.17,0.15,303.48,40,0.0,0.0,1679.69,Processed,UPI
TXN0002004,SLR00032,2024-10-07,2024-10,9263.89,0.12,1111.67,80,5407.29,0.0,2664.93,Processed,UPI
TXN0002005,SLR00079,2024-11-06,2024-11,786.08,0.12,94.33,100,0.0,0.0,591.75,Pending,IMPS
TXN0002006,SLR00080,2024-12-03,2024-12,242.99,0.12,29.16,60,0.0,0.0,153.83,Processed,NEFT
TXN0002007,SLR00054,2024-12-16,2024-12,1367.54,0.08,109.4,100,0.0,0.0,1158.14,Processed,NEFT
TXN0002008,SLR00086,2024-12-23,2024-12,316.37,0.12,37.96,0,0.0,0.0,278.41,Processed,IMPS
TXN0002009,SLR00092,2024-12-26,2024-12,169.13,0.15,25.37,0,0.0,0.0,143.76,Processed,IMPS
TXN0002010,SLR00020,2024-11-30,2024-11,454.08,0.12,54.49,80,0.0,0.0,319.59,Processed,UPI
TXN0002011,SLR00033,2024-11-06,2024-11,607.21,0.1,60.72,80,0.0,0.0,466.49,Processed,NEFT
TXN0002012,SLR00074,2024-12-08,2024-12,335.39,0.15,50.31,0,0.0,0.0,285.08,Processed,IMPS
TXN0002013,SLR00040,2024-10-02,2024-10,5387.09,0.15,808.06,40,0.0,0.0,4539.03,Processed,NEFT
TXN0002014,SLR00032,2024-10-14,2024-10,10588.59,0.12,1270.63,80,0.0,0.0,9237.96,Processed,IMPS
TXN0002015,SLR00114,2024-11-25,2024-11,2302.4,0.15,345.36,0,0.0,0.0,1957.04,Processed,UPI
TXN0002016,SLR00097,2024-10-18,2024-10,1738.95,0.15,260.84,0,0.0,0.0,1478.11,Processed,NEFT
TXN0002017,SLR00002,2024-11-03,2024-11,924.77,0.08,73.98,60,0.0,0.0,790.79,Processed,RTGS
TXN0002018,SLR00097,2024-11-16,2024-11,374.05,0.15,56.11,100,0.0,0.0,217.94,Processed,NEFT
TXN0002019,SLR00033,2024-11-21,2024-11,7506.26,0.1,750.63,80,0.0,0.0,6675.63,Processed,NEFT
TXN0002020,SLR00105,2024-11-16,2024-11,1016.96,0.08,81.36,80,0.0,0.0,855.6,Processed,IMPS
TXN0002021,SLR00077,2024-10-06,2024-10,629.48,0.15,94.42,40,0.0,-224.45,270.61,Discrepancy,IMPS
TXN0002022,SLR00030,2024-11-21,2024-11,3706.0,0.1,370.6,60,0.0,0.0,3275.4,Processed,UPI
TXN0002023,SLR00033,2024-10-07,2024-10,1003.95,0.1,100.4,0,0.0,0.0,903.55,Processed,UPI
TXN0002024,SLR00077,2024-12-12,2024-12,3543.08,0.15,531.46,100,0.0,0.0,2911.62,Processed,NEFT
TXN0002025,SLR00116,2024-12-11,2024-12,670.69,0.08,53.66,40,0.0,0.0,577.03,Processed,IMPS
TXN0002026,SLR00026,2024-10-25,2024-10,3718.83,0.15,557.82,60,2502.43,0.0,598.58,Processed,IMPS
TXN0002027,SLR00022,2024-11-16,2024-11,3553.61,0.12,426.43,80,1935.34,0.0,1111.84,Processed,NEFT
TXN0002028,SLR00103,2024-12-10,2024-12,5376.51,0.12,645.18,0,4757.33,0.0,-26.0,On Hold,NEFT
TXN0002029,SLR00066,2024-11-06,2024-11,468.1,0.15,70.22,100,0.0,0.0,297.88,Processed,NEFT
TXN0002030,SLR00038,2024-10-10,2024-10,992.62,0.1,99.26,40,0.0,0.0,853.36,Processed,NEFT
TXN0002031,SLR00103,2024-11-19,2024-11,11353.99,0.12,1362.48,40,0.0,0.0,9951.51,Processed,NEFT
TXN0002032,SLR00090,2024-12-04,2024-12,815.91,0.15,122.39,0,0.0,0.0,693.52,Processed,UPI
TXN0002033,SLR00046,2024-11-27,2024-11,2902.22,0.15,435.33,80,0.0,0.0,2386.89,Processed,UPI
TXN0002034,SLR00114,2024-12-10,2024-12,17131.57,0.15,2569.74,80,0.0,0.0,14481.83,Processed,IMPS
TXN0002035,SLR00015,2024-11-05,2024-11,119.24,0.12,14.31,0,65.2,0.0,39.73,Processed,RTGS
TXN0002036,SLR00098,2024-12-19,2024-12,784.1,0.15,117.62,0,0.0,0.0,666.48,Processed,IMPS
TXN0002037,SLR00106,2024-12-27,2024-12,1099.1,0.12,131.89,100,0.0,0.0,867.21,Processed,NEFT
TXN0002038,SLR00119,2024-12-18,2024-12,126.64,0.08,10.13,0,0.0,0.0,116.51,Processed,UPI
TXN0002039,SLR00044,2024-10-16,2024-10,634.5,0.08,50.76,60,0.0,0.0,523.74,Processed,NEFT
TXN0002040,SLR00049,2024-10-17,2024-10,341.84,0.15,51.28,60,0.0,0.0,230.56,Processed,NEFT
TXN0002041,SLR00104,2024-10-13,2024-10,3069.35,0.15,460.4,80,0.0,0.0,2528.95,Processed,IMPS
TXN0002042,SLR00075,2024-11-20,2024-11,137.12,0.15,20.57,60,0.0,0.0,56.55,Pending,NEFT
TXN0002043,SLR00061,2024-11-17,2024-11,10584.94,0.12,1270.19,40,0.0,0.0,9274.75,Processed,IMPS
TXN0002044,SLR00067,2024-11-13,2024-11,2509.6,0.12,301.15,100,2012.81,0.0,95.64,Processed,NEFT
TXN0002045,SLR00006,2024-12-11,2024-12,309.64,0.12,37.16,0,289.94,0.0,-17.46,On Hold,IMPS
TXN0002046,SLR00009,2024-11-16,2024-11,3758.23,0.15,563.73,0,0.0,0.0,3194.5,Processed,UPI
TXN0002047,SLR00006,2024-10-19,2024-10,2244.81,0.12,269.38,0,0.0,0.0,1975.43,Processed,NEFT
TXN0002048,SLR00073,2024-10-26,2024-10,1046.79,0.1,104.68,100,0.0,0.0,842.11,Processed,NEFT
TXN0002049,SLR00103,2024-12-17,2024-12,461.39,0.12,55.37,60,0.0,0.0,346.02,Processed,NEFT
TXN0002050,SLR00095,2024-12-05,2024-12,2115.82,0.15,317.37,0,0.0,0.0,1798.45,Processed,NEFT
TXN0002051,SLR00032,2024-11-21,2024-11,1270.93,0.12,152.51,60,0.0,0.0,1058.42,Processed,UPI
TXN0002052,SLR00041,2024-12-04,2024-12,479.58,0.12,57.55,40,0.0,0.0,382.03,Processed,IMPS
TXN0002053,SLR00114,2024-10-06,2024-10,218.79,0.15,32.82,100,0.0,0.0,85.97,Processed,UPI
TXN0002054,SLR00076,2024-10-06,2024-10,395.16,0.15,59.27,0,0.0,0.0,335.89,Processed,UPI
TXN0002055,SLR00008,2024-10-05,2024-10,599.47,0.08,47.96,60,0.0,0.0,491.51,Processed,IMPS
TXN0002056,SLR00072,2024-10-18,2024-10,4424.82,0.12,530.98,60,0.0,0.0,3833.84,Processed,IMPS
TXN0002057,SLR00050,2024-12-31,2024-12,3080.7,0.12,369.68,0,0.0,0.0,2711.02,Processed,NEFT
TXN0002058,SLR00092,2024-11-12,2024-11,639.01,0.15,95.85,80,0.0,0.0,463.16,Processed,IMPS
TXN0002059,SLR00062,2024-11-30,2024-11,669.52,0.12,80.34,0,0.0,0.0,589.18,Processed,IMPS
TXN0002060,SLR00084,2024-12-06,2024-12,3603.36,0.1,360.34,60,0.0,0.0,3183.02,Processed,NEFT
TXN0002061,SLR00062,2024-11-28,2024-11,1511.44,0.12,181.37,80,0.0,0.0,1250.07,Pending,IMPS
TXN0002062,SLR00111,2024-10-20,2024-10,1486.38,0.12,178.37,60,0.0,0.0,1248.01,Pending,IMPS
TXN0002063,SLR00007,2024-12-17,2024-12,471.51,0.1,47.15,0,0.0,186.94,611.3,Discrepancy,IMPS
TXN0002064,SLR00075,2024-12-05,2024-12,945.67,0.15,141.85,100,0.0,0.0,703.82,Pending,NEFT
TXN0002065,SLR00084,2024-10-18,2024-10,1102.26,0.1,110.23,0,0.0,0.0,992.03,Processed,RTGS
TXN0002066,SLR00080,2024-11-11,2024-11,982.96,0.12,117.96,60,0.0,0.0,805.0,Processed,UPI
TXN0002067,SLR00004,2024-12-18,2024-12,2646.2,0.15,396.93,80,0.0,0.0,2169.27,Processed,NEFT
TXN0002068,SLR00006,2024-11-10,2024-11,2747.44,0.12,329.69,100,0.0,0.0,2317.75,Processed,UPI
TXN0002069,SLR00058,2024-10-21,2024-10,364.04,0.12,43.68,60,0.0,0.0,260.36,Processed,UPI
TXN0002070,SLR00022,2024-11-20,2024-11,601.69,0.12,72.2,0,0.0,0.0,529.49,Processed,IMPS
TXN0002071,SLR00026,2024-12-18,2024-12,480.66,0.15,72.1,80,0.0,0.0,328.56,Processed,IMPS
TXN0002072,SLR00003,2024-11-08,2024-11,5803.58,0.15,870.54,0,0.0,0.0,4933.04,Processed,NEFT
TXN0002073,SLR00041,2024-12-15,2024-12,16386.1,0.12,1966.33,0,0.0,0.0,14419.77,Processed,NEFT
TXN0002074,SLR00060,2024-11-13,2024-11,628.7,0.12,75.44,100,0.0,0.0,453.26,Processed,IMPS
TXN0002075,SLR00106,2024-12-04,2024-12,897.39,0.12,107.69,60,0.0,0.0,729.7,Processed,NEFT
TXN0002076,SLR00014,2024-12-05,2024-12,3013.26,0.12,361.59,0,0.0,0.0,2651.67,Processed,RTGS
